strategy,symbol,signal_date,signal_time,score,entry,stop,target_1r,target_2r,reason,volume_ratio,volume_ratio_tod,vwap_dist,day_change_at_signal,trade_result_1r,realized_r_1r,target_2r_before_stop,first_1r_at,first_2r_at,first_stop_at,return_1d,mfe_1d,mae_1d,result_1d,return_5d,mfe_5d,mae_5d,result_5d,return_15d,mfe_15d,mae_15d,result_15d,return_30d,mfe_30d,mae_30d,result_30d,return_3m,mfe_3m,mae_3m,result_3m
V3,XOM,2026-07-13,2026-07-13T14:00:00-04:00,77.0,144.9550018310547,143.9584875556252,145.95151610648418,146.94803038191367,confirmed OR breakout; time-normalized volume 2.0x; tradable daily range; broad market bull trend; tight VWAP proximity; strong time-normalized volume,1.134131632685991,2.0444457476890303,0.011841572443236137,0.04374277602717758,WIN_1R,1.0,False,2026-07-14T09:30:00-04:00,2026-07-17T09:30:00-04:00,2026-07-14T11:05:00-04:00,0.0009312856067793529,0.007209121146183328,-0.0073471244727899565,UP,0.023490039917804406,0.03480389158854469,-0.02017869693911567,UP,0.06971125935562017,0.09737508409413231,-0.02017869693911567,UP,0.13173054382047744,0.16339551763932003,-0.02017869693911567,UP,,,,PENDING
V1,XOM,2026-08-10,2026-08-10T11:30:00-04:00,74.0,158.3800048828125,156.92701473953002,159.83299502609498,161.28598516937745,holding above VWAP; opening-range breakout; volume 2.7x; positive 1M trend; enough daily range,2.653773780103641,2.5057423356923665,0.005297518512327404,0.03489291577983589,WIN_1R,1.0,True,2026-08-10T14:00:00-04:00,2026-08-11T11:05:00-04:00,2026-08-27T09:35:00-04:00,0.008965766669826625,0.020772781820325825,0.005619392361472464,UP,0.019446910822699115,0.026076458496634647,-0.005998308989409229,UP,0.016226745714089663,0.06478086999951449,-0.019320605280053416,UP,,,,PENDING,,,,PENDING
V2,XOM,2026-08-10,2026-08-10T11:30:00-04:00,73.0,158.3800048828125,156.92701473953002,159.83299502609498,161.28598516937745,trend 3/3; confirmed OR breakout; time-normalized volume 2.5x; tradable daily range,2.653773780103641,2.5057423356923665,0.005297518512327404,0.03489291577983589,WIN_1R,1.0,True,2026-08-10T14:00:00-04:00,2026-08-11T11:05:00-04:00,2026-08-27T09:35:00-04:00,0.008965766669826625,0.020772781820325825,0.005619392361472464,UP,0.019446910822699115,0.026076458496634647,-0.005998308989409229,UP,0.016226745714089663,0.06478086999951449,-0.019320605280053416,UP,,,,PENDING,,,,PENDING
V3,XOM,2026-08-10,2026-08-10T11:30:00-04:00,89.0,158.3800048828125,156.92701473953002,159.83299502609498,161.28598516937745,trend 3/3; confirmed OR breakout; time-normalized volume 2.5x; tradable daily range; broad market bull trend; tight VWAP proximity; strong time-normalized volume,2.653773780103641,2.5057423356923665,0.005297518512327404,0.03489291577983589,WIN_1R,1.0,True,2026-08-10T14:00:00-04:00,2026-08-11T11:05:00-04:00,2026-08-27T09:35:00-04:00,0.008965766669826625,0.020772781820325825,0.005619392361472464,UP,0.019446910822699115,0.026076458496634647,-0.005998308989409229,UP,0.016226745714089663,0.06478086999951449,-0.019320605280053416,UP,,,,PENDING,,,,PENDING
V2,XOM,2026-08-17,2026-08-17T14:00:00-04:00,65.0,162.1300048828125,160.7259248792804,163.5340848863446,164.9381648898767,trend 3/3; confirmed OR breakout; time-normalized volume 1.6x; tradable daily range,1.3476245496742723,1.5771937266332376,0.008407402349511761,0.012679567157444893,WIN_1R,1.0,True,2026-08-18T09:30:00-04:00,2026-08-18T09:30:00-04:00,2026-08-25T15:55:00-04:00,0.021155816767293834,0.02183428840757462,0.006908006435927927,UP,0.01184233708210325,0.0401529285806248,0.0007401166568410389,UP,-0.009066805504419961,0.0401529285806248,-0.04200331433725679,DOWN,,,,PENDING,,,,PENDING
V3,XOM,2026-08-17,2026-08-17T14:00:00-04:00,77.0,162.1300048828125,160.7259248792804,163.5340848863446,164.9381648898767,trend 3/3; confirmed OR breakout; time-normalized volume 1.6x; tradable daily range; broad market bull trend; tight VWAP proximity,1.3476245496742723,1.5771937266332376,0.008407402349511761,0.012679567157444893,WIN_1R,1.0,True,2026-08-18T09:30:00-04:00,2026-08-18T09:30:00-04:00,2026-08-25T15:55:00-04:00,0.021155816767293834,0.02183428840757462,0.006908006435927927,UP,0.01184233708210325,0.0401529285806248,0.0007401166568410389,UP,-0.009066805504419961,0.0401529285806248,-0.04200331433725679,DOWN,,,,PENDING,,,,PENDING
V2,XOM,2026-08-26,2026-08-26T12:00:00-04:00,75.0,161.0399932861328,159.81369833976413,162.2662882325015,163.49258317887018,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; controlled 15m momentum; near support; tradable daily range,1.019319671250352,1.4636687758686835,0.009976005472918548,0.002490001855105506,STOP,-1.0,False,2026-09-01T09:30:00-04:00,2026-09-01T09:30:00-04:00,2026-08-26T12:55:00-04:00,-0.02856427618295654,-0.017697410354847398,-0.030427186418085395,DOWN,0.019311976776015927,0.024714425933044515,-0.03551903999245021,UP,0.013847560104935486,0.053402921398756575,-0.03551903999245021,UP,,,,PENDING,,,,PENDING
V3,XOM,2026-08-26,2026-08-26T12:00:00-04:00,87.0,161.0399932861328,159.81369833976413,162.2662882325015,163.49258317887018,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; controlled 15m momentum; near support; tradable daily range; broad market bull trend; tight VWAP proximity,1.019319671250352,1.4636687758686835,0.009976005472918548,0.002490001855105506,STOP,-1.0,False,2026-09-01T09:30:00-04:00,2026-09-01T09:30:00-04:00,2026-08-26T12:55:00-04:00,-0.02856427618295654,-0.017697410354847398,-0.030427186418085395,DOWN,0.019311976776015927,0.024714425933044515,-0.03551903999245021,UP,0.013847560104935486,0.053402921398756575,-0.03551903999245021,UP,,,,PENDING,,,,PENDING
V2,XOM,2026-09-15,2026-09-15T13:00:00-04:00,65.0,168.89500427246094,167.6135592043251,170.17644934059678,171.4578944087326,trend 3/3; confirmed OR breakout; time-normalized volume 1.4x; tradable daily range,0.8281117120794639,1.4346977093077975,0.004912026954452475,0.0231100218020992,STOP,-1.0,False,,,2026-09-16T09:30:00-04:00,-0.033008655124272424,-0.008259594642660462,-0.037508550008072294,DOWN,,,,PENDING,,,,PENDING,,,,PENDING,,,,PENDING
V3,XOM,2026-09-15,2026-09-15T13:00:00-04:00,69.0,168.89500427246094,167.6135592043251,170.17644934059678,171.4578944087326,trend 3/3; confirmed OR breakout; time-normalized volume 1.4x; tradable daily range; sideways market: neutral; tight VWAP proximity,0.8281117120794639,1.4346977093077975,0.004912026954452475,0.0231100218020992,STOP,-1.0,False,,,2026-09-16T09:30:00-04:00,-0.033008655124272424,-0.008259594642660462,-0.037508550008072294,DOWN,,,,PENDING,,,,PENDING,,,,PENDING,,,,PENDING
V2,CVX,2026-07-20,2026-07-20T15:30:00-04:00,73.0,189.35989379882812,188.0145772000138,190.70521039764245,192.05052699645677,trend 3/3; confirmed OR breakout; time-normalized volume 2.3x; tradable daily range,3.1276864994991604,2.2556868495262155,0.0009254310942699018,0.010566169625483068,WIN_1R,1.0,True,2026-07-21T09:30:00-04:00,2026-07-22T09:30:00-04:00,2026-07-28T11:35:00-04:00,0.009031022837430402,0.010034335517881354,-0.0002106384504616532,UP,0.003380368399720002,0.04399088146631436,-0.0036433038487850844,UP,0.029309848838305674,0.04399088146631436,-0.018429978025590876,UP,0.08861488699738684,0.103612763690895,-0.018429978025590876,UP,,,,PENDING
V3,CVX,2026-07-20,2026-07-20T15:30:00-04:00,81.0,189.35989379882812,188.0145772000138,190.70521039764245,192.05052699645677,trend 3/3; confirmed OR breakout; time-normalized volume 2.3x; tradable daily range; sideways market: neutral; tight VWAP proximity; strong time-normalized volume,3.1276864994991604,2.2556868495262155,0.0009254310942699018,0.010566169625483068,WIN_1R,1.0,True,2026-07-21T09:30:00-04:00,2026-07-22T09:30:00-04:00,2026-07-28T11:35:00-04:00,0.009031022837430402,0.010034335517881354,-0.0002106384504616532,UP,0.003380368399720002,0.04399088146631436,-0.0036433038487850844,UP,0.029309848838305674,0.04399088146631436,-0.018429978025590876,UP,0.08861488699738684,0.103612763690895,-0.018429978025590876,UP,,,,PENDING
V2,CVX,2026-07-31,2026-07-31T14:00:00-04:00,71.0,196.24000549316406,194.76113966278078,197.71887132354735,199.19773715393063,trend 3/3; confirmed OR breakout; time-normalized volume 1.6x; controlled 15m momentum; tradable daily range,1.0663178755092477,1.554830557783504,0.01004351210686072,0.020435796289648867,STOP,-1.0,False,2026-08-13T13:30:00-04:00,2026-08-14T09:35:00-04:00,2026-08-03T09:30:00-04:00,-0.015593216121721931,-0.0019364292304085984,-0.02257443849656149,DOWN,-0.04932739331230562,-0.0019364292304085984,-0.05284350838615215,DOWN,0.0460150760626199,0.06492045392252499,-0.05284350838615215,UP,0.08117607128958304,0.10910103854469222,-0.05284350838615215,UP,,,,PENDING
V3,CVX,2026-07-31,2026-07-31T14:00:00-04:00,75.0,196.24000549316406,194.76113966278078,197.71887132354735,199.19773715393063,trend 3/3; confirmed OR breakout; time-normalized volume 1.6x; controlled 15m momentum; tradable daily range; sideways market: neutral; tight VWAP proximity,1.0663178755092477,1.554830557783504,0.01004351210686072,0.020435796289648867,STOP,-1.0,False,2026-08-13T13:30:00-04:00,2026-08-14T09:35:00-04:00,2026-08-03T09:30:00-04:00,-0.015593216121721931,-0.0019364292304085984,-0.02257443849656149,DOWN,-0.04932739331230562,-0.0019364292304085984,-0.05284350838615215,DOWN,0.0460150760626199,0.06492045392252499,-0.05284350838615215,UP,0.08117607128958304,0.10910103854469222,-0.05284350838615215,UP,,,,PENDING
V2,CVX,2026-08-04,2026-08-04T14:00:00-04:00,69.0,191.23500061035156,189.74292658327988,192.72707463742324,194.21914866449492,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; near support; tradable daily range,0.846391116950667,1.481194422153273,0.007942174105527888,-0.010068289363143412,STOP,-1.0,False,2026-08-10T10:10:00-04:00,2026-08-10T13:40:00-04:00,2026-08-05T09:35:00-04:00,-0.025230721012589608,0.0007582517426105717,-0.02596280138073148,DOWN,0.028368253899355267,0.032551604484784225,-0.028054516568833843,UP,0.04525844511555577,0.09279156566816749,-0.028054516568833843,UP,0.1061782237089195,0.13880826252633405,-0.028054516568833843,UP,,,,PENDING
V3,CVX,2026-08-04,2026-08-04T14:00:00-04:00,81.0,191.23500061035156,189.74292658327988,192.72707463742324,194.21914866449492,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; near support; tradable daily range; broad market bull trend; tight VWAP proximity,0.846391116950667,1.481194422153273,0.007942174105527888,-0.010068289363143412,STOP,-1.0,False,2026-08-10T10:10:00-04:00,2026-08-10T13:40:00-04:00,2026-08-05T09:35:00-04:00,-0.025230721012589608,0.0007582517426105717,-0.02596280138073148,DOWN,0.028368253899355267,0.032551604484784225,-0.028054516568833843,UP,0.04525844511555577,0.09279156566816749,-0.028054516568833843,UP,0.1061782237089195,0.13880826252633405,-0.028054516568833843,UP,,,,PENDING
V2,CVX,2026-08-14,2026-08-14T12:00:00-04:00,65.0,201.16000366210938,199.38777043340434,202.9322368908144,204.70447011951944,trend 3/3; confirmed OR breakout; time-normalized volume 1.4x; tradable daily range,1.512129852635906,1.445577297724821,0.004260403617976527,0.017501298772265583,WIN_1R,1.0,True,2026-08-17T13:30:00-04:00,2026-08-18T09:30:00-04:00,2026-08-26T09:30:00-04:00,0.007655564019175332,0.01252728657683222,-0.0067607903439690364,UP,0.020431499977774825,0.03887448758732881,-0.0067607903439690364,UP,0.03698549565500753,0.059852818984615475,-0.016603680041191726,UP,,,,PENDING,,,,PENDING
V3,CVX,2026-08-14,2026-08-14T12:00:00-04:00,77.0,201.16000366210938,199.38777043340434,202.9322368908144,204.70447011951944,trend 3/3; confirmed OR breakout; time-normalized volume 1.4x; tradable daily range; broad market bull trend; tight VWAP proximity,1.512129852635906,1.445577297724821,0.004260403617976527,0.017501298772265583,WIN_1R,1.0,True,2026-08-17T13:30:00-04:00,2026-08-18T09:30:00-04:00,2026-08-26T09:30:00-04:00,0.007655564019175332,0.01252728657683222,-0.0067607903439690364,UP,0.020431499977774825,0.03887448758732881,-0.0067607903439690364,UP,0.03698549565500753,0.059852818984615475,-0.016603680041191726,UP,,,,PENDING,,,,PENDING
V2,CVX,2026-08-17,2026-08-17T14:00:00-04:00,65.0,203.06500244140625,201.3521484796299,204.7778564031826,206.49071036495894,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; tradable daily range,1.0920354818750557,1.4975890033861412,0.0067420042932750945,0.015325012207031197,WIN_1R,1.0,True,2026-08-18T09:30:00-04:00,2026-08-19T09:45:00-04:00,2026-08-25T09:30:00-04:00,0.013173136776878591,0.015536890854480179,0.0031763438539689215,UP,0.00012308323041332336,0.029128570728673697,-0.006475770938351055,UP,0.03316672262269771,0.050451801117938455,-0.025829143644291563,UP,,,,PENDING,,,,PENDING
V3,CVX,2026-08-17,2026-08-17T14:00:00-04:00,77.0,203.06500244140625,201.3521484796299,204.7778564031826,206.49071036495894,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; tradable daily range; broad market bull trend; tight VWAP proximity,1.0920354818750557,1.4975890033861412,0.0067420042932750945,0.015325012207031197,WIN_1R,1.0,True,2026-08-18T09:30:00-04:00,2026-08-19T09:45:00-04:00,2026-08-25T09:30:00-04:00,0.013173136776878591,0.015536890854480179,0.0031763438539689215,UP,0.00012308323041332336,0.029128570728673697,-0.006475770938351055,UP,0.03316672262269771,0.050451801117938455,-0.025829143644291563,UP,,,,PENDING,,,,PENDING
V2,CVX,2026-08-27,2026-08-27T14:00:00-04:00,71.0,200.8000030517578,199.43825121147367,202.16175489204196,203.5235067323261,trend 3/3; confirmed OR breakout; time-normalized volume 1.6x; controlled 15m momentum; tradable daily range,1.2887785917202415,1.6108978648087804,0.008638501620586103,0.002946887358801442,STOP,-1.0,False,2026-08-28T12:55:00-04:00,2026-08-31T09:30:00-04:00,2026-08-27T15:50:00-04:00,0.0052788722235255214,0.007171326790443633,-0.0061753260673230725,UP,0.05239045872797776,0.06175295671329328,-0.0061753260673230725,UP,0.04337645081027741,0.08456173042568293,-0.0061753260673230725,UP,,,,PENDING,,,,PENDING
V3,CVX,2026-08-27,2026-08-27T14:00:00-04:00,75.0,200.8000030517578,199.43825121147367,202.16175489204196,203.5235067323261,trend 3/3; confirmed OR breakout; time-normalized volume 1.6x; controlled 15m momentum; tradable daily range; sideways market: neutral; tight VWAP proximity,1.2887785917202415,1.6108978648087804,0.008638501620586103,0.002946887358801442,STOP,-1.0,False,2026-08-28T12:55:00-04:00,2026-08-31T09:30:00-04:00,2026-08-27T15:50:00-04:00,0.0052788722235255214,0.007171326790443633,-0.0061753260673230725,UP,0.05239045872797776,0.06175295671329328,-0.0061753260673230725,UP,0.04337645081027741,0.08456173042568293,-0.0061753260673230725,UP,,,,PENDING,,,,PENDING
V2,CVX,2026-09-01,2026-09-01T14:30:00-04:00,71.0,210.0500030517578,208.73527956008806,211.36472654342757,212.67945003509732,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; controlled 15m momentum; tradable daily range,1.1240002903095097,1.5235688007053956,0.0044107428548672,0.018967709681218414,WIN_1R,1.0,True,2026-09-02T09:30:00-04:00,2026-09-02T09:35:00-04:00,2026-09-04T09:30:00-04:00,0.008236113793879785,0.013044466529714027,-0.0028088375592417725,UP,0.017900473469212308,0.02489881290908791,-0.01394909731969074,UP,,,,PENDING,,,,PENDING,,,,PENDING
V3,CVX,2026-09-01,2026-09-01T14:30:00-04:00,75.0,210.0500030517578,208.73527956008806,211.36472654342757,212.67945003509732,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; controlled 15m momentum; tradable daily range; sideways market: neutral; tight VWAP proximity,1.1240002903095097,1.5235688007053956,0.0044107428548672,0.018967709681218414,WIN_1R,1.0,True,2026-09-02T09:30:00-04:00,2026-09-02T09:35:00-04:00,2026-09-04T09:30:00-04:00,0.008236113793879785,0.013044466529714027,-0.0028088375592417725,UP,0.017900473469212308,0.02489881290908791,-0.01394909731969074,UP,,,,PENDING,,,,PENDING,,,,PENDING
V2,CVX,2026-09-15,2026-09-15T11:30:00-04:00,73.0,216.52999877929688,214.9856525744944,218.07434498409935,219.61869118890183,trend 3/3; confirmed OR breakout; time-normalized volume 2.4x; tradable daily range,1.9429443601941232,2.4364088881420094,0.006034047390611308,0.020549562369698515,STOP,-1.0,False,,,2026-09-16T09:30:00-04:00,-0.02304533099937911,-0.005772872151881825,-0.028448730877184802,DOWN,,,,PENDING,,,,PENDING,,,,PENDING,,,,PENDING
V3,CVX,2026-09-15,2026-09-15T11:30:00-04:00,81.0,216.52999877929688,214.9856525744944,218.07434498409935,219.61869118890183,trend 3/3; confirmed OR breakout; time-normalized volume 2.4x; tradable daily range; sideways market: neutral; tight VWAP proximity; strong time-normalized volume,1.9429443601941232,2.4364088881420094,0.006034047390611308,0.020549562369698515,STOP,-1.0,False,,,2026-09-16T09:30:00-04:00,-0.02304533099937911,-0.005772872151881825,-0.028448730877184802,DOWN,,,,PENDING,,,,PENDING,,,,PENDING,,,,PENDING
V2,LLY,2026-07-16,2026-07-16T11:30:00-04:00,65.0,1184.199951171875,1169.5265827162905,1198.8733196274595,1213.546688083044,trend 3/3; confirmed OR breakout; time-normalized volume 1.7x; tradable daily range,1.764751236270531,1.6707174433321137,0.01113016831802116,0.02383644395586626,STOP,-1.0,False,2026-07-24T09:35:00-04:00,2026-07-28T09:30:00-04:00,2026-07-16T12:50:00-04:00,-0.0042982317431068395,0.0031666949456374827,-0.028027311919246012,DOWN,0.0014102719254969198,0.0045516085717649535,-0.038169188511742,UP,0.006536050121194181,0.04036484614006475,-0.06337605966251192,UP,-0.006840040466073227,0.09158087967734341,-0.06337605966251192,DOWN,,,,PENDING
V3,LLY,2026-07-16,2026-07-16T11:30:00-04:00,69.0,1184.199951171875,1169.5265827162905,1198.8733196274595,1213.546688083044,trend 3/3; confirmed OR breakout; time-normalized volume 1.7x; tradable daily range; sideways market: neutral; tight VWAP proximity,1.764751236270531,1.6707174433321137,0.01113016831802116,0.02383644395586626,STOP,-1.0,False,2026-07-24T09:35:00-04:00,2026-07-28T09:30:00-04:00,2026-07-16T12:50:00-04:00,-0.0042982317431068395,0.0031666949456374827,-0.028027311919246012,DOWN,0.0014102719254969198,0.0045516085717649535,-0.038169188511742,UP,0.006536050121194181,0.04036484614006475,-0.06337605966251192,UP,-0.006840040466073227,0.09158087967734341,-0.06337605966251192,DOWN,,,,PENDING
V3,LLY,2026-08-10,2026-08-10T15:30:00-04:00,71.0,1224.4200439453125,1209.4461525046502,1239.3939353859748,1254.3678268266372,trend 2/3; confirmed OR breakout; time-normalized volume 1.5x; tradable daily range; broad market bull trend; tight VWAP proximity,0.9280192391424616,1.469795328162682,0.00850856819091339,0.03264717703577835,STOP,-1.0,False,2026-08-13T09:30:00-04:00,2026-08-19T09:30:00-04:00,2026-08-12T09:30:00-04:00,-0.007677123925359686,0.011090929229588875,-0.012160871362787429,DOWN,-0.03369759419543428,0.01280600698931833,-0.04975420342598824,DOWN,-0.05528336767377018,0.055724325002799,-0.06322997106111605,DOWN,,,,PENDING,,,,PENDING
V1,LLY,2026-08-12,2026-08-12T15:30:00-04:00,74.0,1222.775146484375,1207.791880570121,1237.758412398629,1252.7416783128829,holding above VWAP; opening-range breakout; volume 1.7x; near support; positive 1M trend; enough daily range,1.6833495156408815,1.5222708788283317,0.006100353962297467,0.006382715369675163,WIN_1R,1.0,False,2026-08-13T09:30:00-04:00,2026-08-19T09:30:00-04:00,2026-08-13T14:15:00-04:00,-0.011265477977680738,0.014168450472168637,-0.013718913516197584,DOWN,0.04707719117569842,0.057144502920742246,-0.048475916978520606,UP,-0.05127286943142706,0.057144502920742246,-0.0619698124403637,DOWN,,,,PENDING,,,,PENDING
V2,LLY,2026-08-12,2026-08-12T15:30:00-04:00,75.0,1222.775146484375,1207.791880570121,1237.758412398629,1252.7416783128829,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; controlled 15m momentum; near support; tradable daily range,1.6833495156408815,1.5222708788283317,0.006100353962297467,0.006382715369675163,WIN_1R,1.0,False,2026-08-13T09:30:00-04:00,2026-08-19T09:30:00-04:00,2026-08-13T14:15:00-04:00,-0.011265477977680738,0.014168450472168637,-0.013718913516197584,DOWN,0.04707719117569842,0.057144502920742246,-0.048475916978520606,UP,-0.05127286943142706,0.057144502920742246,-0.0619698124403637,DOWN,,,,PENDING,,,,PENDING
V3,LLY,2026-08-12,2026-08-12T15:30:00-04:00,87.0,1222.775146484375,1207.791880570121,1237.758412398629,1252.7416783128829,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; controlled 15m momentum; near support; tradable daily range; broad market bull trend; tight VWAP proximity,1.6833495156408815,1.5222708788283317,0.006100353962297467,0.006382715369675163,WIN_1R,1.0,False,2026-08-13T09:30:00-04:00,2026-08-19T09:30:00-04:00,2026-08-13T14:15:00-04:00,-0.011265477977680738,0.014168450472168637,-0.013718913516197584,DOWN,0.04707719117569842,0.057144502920742246,-0.048475916978520606,UP,-0.05127286943142706,0.057144502920742246,-0.0619698124403637,DOWN,,,,PENDING,,,,PENDING
V1,LLY,2026-08-14,2026-08-14T10:00:00-04:00,74.0,1182.5799560546875,1171.195556640625,1193.96435546875,1205.3487548828125,VWAP reclaim; volume 1.8x; 15m momentum; near support; positive 1M trend; enough daily range,1.831523329316436,0.8552638898823006,0.0002802099409997538,-0.02185280723350913,STOP,-1.0,False,2026-08-17T10:50:00-04:00,2026-08-18T09:30:00-04:00,2026-08-17T09:30:00-04:00,0.0004905191585820035,0.013479057711870635,-0.016134178460407766,UP,0.061577289541010494,0.09307621678841049,-0.016134178460407766,UP,-0.0280910990694897,0.09307621678841049,-0.038120006874700296,DOWN,,,,PENDING,,,,PENDING
V1,LLY,2026-08-18,2026-08-18T11:30:00-04:00,74.0,1218.4000244140625,1202.6206427424786,1234.1794060856464,1249.9587877572303,holding above VWAP; opening-range breakout; volume 2.1x; positive 1M trend; enough daily range,2.0752084209689547,1.770733139181097,0.006187553944762669,0.029784635397026138,WIN_1R,1.0,True,2026-08-19T09:30:00-04:00,2026-08-19T09:30:00-04:00,2026-08-26T09:35:00-04:00,0.05083711438370764,0.06094057658584462,0.01817138395009854,UP,0.012524630219835853,0.06094057658584462,0.009348337508377158,UP,-0.0773063538978992,0.06094057658584462,-0.086055460837963,DOWN,,,,PENDING,,,,PENDING
V2,LLY,2026-08-18,2026-08-18T11:30:00-04:00,71.0,1218.4000244140625,1202.6206427424786,1234.1794060856464,1249.9587877572303,trend 3/3; confirmed OR breakout; time-normalized volume 1.8x; controlled 15m momentum; tradable daily range,2.0752084209689547,1.770733139181097,0.006187553944762669,0.029784635397026138,WIN_1R,1.0,True,2026-08-19T09:30:00-04:00,2026-08-19T09:30:00-04:00,2026-08-26T09:35:00-04:00,0.05083711438370764,0.06094057658584462,0.01817138395009854,UP,0.012524630219835853,0.06094057658584462,0.009348337508377158,UP,-0.0773063538978992,0.06094057658584462,-0.086055460837963,DOWN,,,,PENDING,,,,PENDING
V3,LLY,2026-08-18,2026-08-18T11:30:00-04:00,83.0,1218.4000244140625,1202.6206427424786,1234.1794060856464,1249.9587877572303,trend 3/3; confirmed OR breakout; time-normalized volume 1.8x; controlled 15m momentum; tradable daily range; broad market bull trend; tight VWAP proximity,2.0752084209689547,1.770733139181097,0.006187553944762669,0.029784635397026138,WIN_1R,1.0,True,2026-08-19T09:30:00-04:00,2026-08-19T09:30:00-04:00,2026-08-26T09:35:00-04:00,0.05083711438370764,0.06094057658584462,0.01817138395009854,UP,0.012524630219835853,0.06094057658584462,0.009348337508377158,UP,-0.0773063538978992,0.06094057658584462,-0.086055460837963,DOWN,,,,PENDING,,,,PENDING
V2,UNH,2026-06-26,2026-06-26T14:00:00-04:00,65.0,425.25,421.89301687224827,428.60698312775173,431.96396625550346,trend 3/3; confirmed OR breakout; time-normalized volume 1.4x; tradable daily range,0.7425813431046744,1.4062113703740167,0.002609827199723247,0.023391815871916855,STOP,-1.0,False,2026-07-02T09:30:00-04:00,2026-07-09T09:50:00-04:00,2026-06-29T09:30:00-04:00,-0.012768942212301626,0.0034097876708554242,-0.0221987123842593,DOWN,-0.01707233337007641,0.011640240345752506,-0.02821869488536155,DOWN,-0.00870079296186066,0.08552614959950033,-0.02821869488536155,DOWN,-0.03882424401087592,0.08552614959950033,-0.06455029325580541,DOWN,,,,PENDING
V3,UNH,2026-06-26,2026-06-26T14:00:00-04:00,72.0,425.25,421.89301687224827,428.60698312775173,431.96396625550346,trend 3/3; confirmed OR breakout; time-normalized volume 1.4x; tradable daily range; broad market recovery; tight VWAP proximity,0.7425813431046744,1.4062113703740167,0.002609827199723247,0.023391815871916855,STOP,-1.0,False,2026-07-02T09:30:00-04:00,2026-07-09T09:50:00-04:00,2026-06-29T09:30:00-04:00,-0.012768942212301626,0.0034097876708554242,-0.0221987123842593,DOWN,-0.01707233337007641,0.011640240345752506,-0.02821869488536155,DOWN,-0.00870079296186066,0.08552614959950033,-0.02821869488536155,DOWN,-0.03882424401087592,0.08552614959950033,-0.06455029325580541,DOWN,,,,PENDING
V2,UNH,2026-07-01,2026-07-01T12:30:00-04:00,71.0,425.8301086425781,422.3092703132004,429.35094697195586,432.8717853013336,trend 3/3; confirmed OR breakout; time-normalized volume 1.6x; controlled 15m momentum; tradable daily range,0.7767397555498841,1.6078638468136948,0.012808745013185519,0.024541307508926247,WIN_1R,1.0,False,2026-07-02T09:45:00-04:00,2026-07-09T09:55:00-04:00,2026-07-02T12:55:00-04:00,-0.0011040160887501038,0.010262082167893372,-0.012423029725445067,DOWN,0.013737600781332349,0.01989027778564112,-0.025315543994700707,UP,-0.005331025303074055,0.08404733659791486,-0.026912407772015312,DOWN,-0.0628657075689637,0.08404733659791486,-0.06582465701864348,DOWN,,,,PENDING
V3,UNH,2026-07-01,2026-07-01T12:30:00-04:00,75.0,425.8301086425781,422.3092703132004,429.35094697195586,432.8717853013336,trend 3/3; confirmed OR breakout; time-normalized volume 1.6x; controlled 15m momentum; tradable daily range; sideways market: neutral; tight VWAP proximity,0.7767397555498841,1.6078638468136948,0.012808745013185519,0.024541307508926247,WIN_1R,1.0,False,2026-07-02T09:45:00-04:00,2026-07-09T09:55:00-04:00,2026-07-02T12:55:00-04:00,-0.0011040160887501038,0.010262082167893372,-0.012423029725445067,DOWN,0.013737600781332349,0.01989027778564112,-0.025315543994700707,UP,-0.005331025303074055,0.08404733659791486,-0.026912407772015312,DOWN,-0.0628657075689637,0.08404733659791486,-0.06582465701864348,DOWN,,,,PENDING
V2,UNH,2026-07-07,2026-07-07T15:30:00-04:00,65.0,426.5400085449219,422.755650977529,430.32436611231475,434.1087236797076,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; tradable daily range,1.3789795976224,1.4642986927069261,0.0023432972111245842,0.020455079093527395,WIN_1R,1.0,True,2026-07-08T10:05:00-04:00,2026-07-09T10:15:00-04:00,2026-07-14T10:45:00-04:00,-0.0022037849265603704,0.009916960622709192,-0.006353500066502815,DOWN,-0.003165016355959116,0.01819285200119647,-0.011136118312099041,DOWN,0.0052750034109942945,0.08224313281170459,-0.03282224344618678,UP,-0.07645241997435337,0.08224313281170459,-0.08231353487545812,DOWN,,,,PENDING
